event_year,event_week,respiratory_category,percent
2026,7,ILI,2.00
2025,21,ILI,1.01
2026,4,Broad Acute Respiratory,12.48
2025,33,ILI,0.34
2026,1,RSV,0.80
2025,45,Influenza,0.27
2026,4,Broad Acute Respiratory,15.90
2025,52,RSV,0.89
2025,21,RSV,0.04
2025,49,Broad Acute Respiratory,14.69
2025,50,Broad Acute Respiratory,12.54
2025,21,Broad Acute Respiratory,9.70
2024,28,Broad Acute Respiratory,12.06
2025,14,RSV,0.12
2024,46,Broad Acute Respiratory,11.68
2024,35,Influenza,0.05
2025,22,Broad Acute Respiratory,13.46
2024,30,ILI,0.93
2026,3,COVID-19,1.24
2024,41,COVID-19,0.75
2025,8,RSV,0.31
2026,7,Influenza,1.49
2024,50,Influenza,0.92
2025,18,COVID-19,0.39
2024,50,COVID-19,0.95
2025,18,Broad Acute Respiratory,13.82
2025,15,RSV,0.06
2026,9,ILI,1.93
2025,21,COVID-19,0.22
2024,35,COVID-19,1.60
2024,31,Influenza,0.00
2025,11,Broad Acute Respiratory,13.68
2024,30,Influenza,0.03
2024,34,COVID-19,1.81
2025,36,Influenza,0.04
2026,21,ILI,1.04
2025,27,Broad Acute Respiratory,10.52
2024,45,Broad Acute Respiratory,11.22
2025,31,ILI,0.26
2025,31,Broad Acute Respiratory,10.89
2026,23,RSV,0.01
2024,32,Influenza,0.08
2025,12,Influenza,2.33
2026,17,Influenza,0.14
2026,17,COVID-19,0.10
2025,25,Influenza,0.07
2025,29,COVID-19,0.20
2024,34,ILI,0.39
2026,12,Broad Acute Respiratory,15.20
2025,16,COVID-19,0.49
2025,41,COVID-19,0.22
2025,11,RSV,0.21
2024,51,ILI,0.71
2025,29,Influenza,0.07
2026,14,RSV,0.27
2024,30,Broad Acute Respiratory,11.94
2024,31,ILI,0.21
2025,16,ILI,0.52
2025,16,RSV,0.07
2025,25,COVID-19,0.14
2025,10,ILI,0.60
2025,31,RSV,0.00
2024,30,COVID-19,1.50
2025,24,RSV,0.02
2026,22,RSV,0.10
2026,23,ILI,0.64
2025,36,COVID-19,0.71
2025,31,Influenza,0.02
2025,9,COVID-19,1.16
2025,42,RSV,0.03
2025,36,RSV,0.01
2026,17,RSV,0.16
2024,36,ILI,1.18
2024,36,COVID-19,1.54
2025,41,RSV,0.00
2025,24,RSV,0.03
2025,16,Broad Acute Respiratory,13.66
2025,41,Broad Acute Respiratory,11.65
2024,32,COVID-19,1.85
2025,11,COVID-19,0.93
2025,46,ILI,0.51
2025,53,RSV,0.76
2026,23,Influenza,0.07
2024,52,RSV,1.38
2024,42,COVID-19,0.71
2025,42,RSV,0.03
2025,53,ILI,1.92
2025,24,COVID-19,0.24
2026,27,ILI,0.26
2025,19,RSV,0.01
2024,30,RSV,0.02
2026,3,Broad Acute Respiratory,16.75
2025,43,COVID-19,0.18
2024,38,COVID-19,1.11
2025,36,Broad Acute Respiratory,11.92
2026,10,Broad Acute Respiratory,12.96
2024,45,RSV,0.21
2026,1,Broad Acute Respiratory,16.53
2025,53,COVID-19,1.79
2025,29,Broad Acute Respiratory,12.15
2024,45,Influenza,0.24
2024,31,RSV,0.00
2025,29,ILI,0.22
2025,10,Influenza,1.52
2024,52,Broad Acute Respiratory,21.22
2026,10,COVID-19,0.44
2026,2,Broad Acute Respiratory,17.65
2026,22,ILI,0.35
2026,22,COVID-19,0.12
2026,14,Broad Acute Respiratory,14.52
2025,31,COVID-19,0.24
2024,29,COVID-19,1.30
2025,24,Broad Acute Respiratory,12.06
2025,24,Influenza,0.06
2025,25,RSV,0.02
2025,24,ILI,0.80
2025,16,Influenza,0.49
2026,14,COVID-19,0.14
2025,29,RSV,0.02
2024,32,RSV,0.01
2025,41,ILI,0.26
2024,36,Broad Acute Respiratory,9.87
2024,52,Influenza,5.79
2025,25,Broad Acute Respiratory,12.13
2024,36,Influenza,0.10
2025,24,ILI,0.25
2024,30,ILI,0.42
2025,11,Influenza,2.44
2025,46,COVID-19,0.24
2026,17,ILI,0.28
2026,14,Influenza,0.84
2024,45,COVID-19,0.30
2025,24,Influenza,0.05
2025,41,Influenza,0.07
2025,10,RSV,0.31
2024,32,ILI,0.82
2025,51,COVID-19,0.85
2026,17,Broad Acute Respiratory,14.34
2025,13,RSV,0.16
2026,10,ILI,1.87
2024,34,RSV,0.00
2024,52,ILI,4.40
2024,39,COVID-19,1.07
2025,11,ILI,2.30
2025,10,Broad Acute Respiratory,15.49
2025,36,ILI,1.17
2026,14,ILI,1.16
2025,24,COVID-19,0.18
2024,31,COVID-19,1.23
2024,29,ILI,0.29
2026,7,Broad Acute Respiratory,13.10
2024,29,Influenza,0.09
2025,49,COVID-19,0.70
2025,53,Influenza,6.74
2025,53,ILI,4.23
2026,10,Influenza,1.83
2024,32,Broad Acute Respiratory,8.28
2026,10,RSV,0.68
2025,10,COVID-19,1.14
2024,34,Broad Acute Respiratory,12.02
2026,23,COVID-19,0.03
2025,24,Broad Acute Respiratory,8.77
2025,25,ILI,0.34
2024,29,COVID-19,1.26
2026,22,Influenza,0.00
2024,45,ILI,1.32
2025,15,ILI,1.52
2024,52,COVID-19,1.24
2024,47,Influenza,0.10
2024,36,RSV,0.02
2026,14,Broad Acute Respiratory,10.34
2024,31,Broad Acute Respiratory,11.56
2024,34,Influenza,0.05
2026,7,Broad Acute Respiratory,15.45
2026,1,Broad Acute Respiratory,19.52
2026,28,ILI,0.50
2025,20,Influenza,0.34
2026,27,Broad Acute Respiratory,6.37
2026,22,Broad Acute Respiratory,8.59
2026,21,Broad Acute Respiratory,13.88
2026,16,RSV,0.25
2025,17,COVID-19,0.41
2026,9,Influenza,0.92
2024,49,RSV,0.85
2024,38,RSV,0.01
2025,42,Broad Acute Respiratory,9.77
2024,44,Influenza,0.16
2026,23,RSV,0.03
2025,7,Influenza,5.30
2026,5,Influenza,0.75
2025,53,Broad Acute Respiratory,20.21
2025,23,COVID-19,0.41
2024,47,Broad Acute Respiratory,12.46
2024,43,COVID-19,0.36
2024,47,COVID-19,0.39
2026,16,Broad Acute Respiratory,14.15
2025,33,Broad Acute Respiratory,7.28
2026,21,RSV,0.04
2025,40,Influenza,0.06
2025,23,RSV,0.01
2026,21,COVID-19,0.12
2026,22,ILI,0.82
2024,37,Influenza,0.10
2024,37,Influenza,0.11
2025,31,ILI,0.61
2025,47,COVID-19,0.24
2026,21,RSV,0.07
2024,49,COVID-19,0.57
2025,35,RSV,0.01
2026,19,COVID-19,0.02
2024,35,Broad Acute Respiratory,8.90
2026,18,COVID-19,0.18
2024,44,COVID-19,0.36
2025,2,Influenza,4.24
2024,44,RSV,0.14
2026,5,ILI,1.84
2024,35,ILI,1.02
2024,50,Broad Acute Respiratory,14.45
2026,28,Influenza,0.03
2024,40,Broad Acute Respiratory,9.30
2024,51,Influenza,2.83
2025,4,ILI,4.30
2024,1,Broad Acute Respiratory,19.90
2025,28,Broad Acute Respiratory,11.41
2026,9,ILI,0.51
2026,24,Broad Acute Respiratory,7.42
2025,52,Broad Acute Respiratory,21.99
2025,40,RSV,0.03
2026,16,ILI,0.98
2024,47,Influenza,0.35
2025,51,RSV,0.58
2025,53,RSV,0.98
2026,24,COVID-19,0.03
2026,16,Influenza,0.15
2026,13,COVID-19,0.18
2026,25,ILI,0.62
2025,8,RSV,0.29
2025,40,ILI,1.05
2024,37,ILI,0.44
2025,23,Influenza,0.02
2024,43,ILI,1.19
2024,49,Influenza,0.54
2026,25,COVID-19,0.06
2024,43,RSV,0.08
2026,19,ILI,0.22
2025,39,Influenza,0.04
2024,49,ILI,1.83
2026,23,ILI,0.28
2024,37,ILI,1.30
2026,22,COVID-19,0.05
2025,39,RSV,0.03
2026,20,ILI,0.93
2026,19,Broad Acute Respiratory,14.28
2025,5,Influenza,6.26
2026,22,RSV,0.04
2024,28,COVID-19,1.11
2026,26,ILI,0.45
2025,31,Influenza,0.03
2024,51,COVID-19,0.84
2026,19,COVID-19,0.05
2025,28,RSV,0.00
2025,47,Influenza,0.53
2026,26,Influenza,0.08
2025,31,COVID-19,0.36
2026,18,Broad Acute Respiratory,9.25
2026,15,ILI,0.27
2025,26,Broad Acute Respiratory,6.92
2026,8,Broad Acute Respiratory,13.09
2025,46,Influenza,0.41
2026,20,Influenza,0.10
2026,18,Influenza,0.20
2025,41,Broad Acute Respiratory,9.02
2026,6,RSV,0.82
2025,34,COVID-19,0.53
2025,34,RSV,0.00
2025,17,Broad Acute Respiratory,11.05
2026,9,Broad Acute Respiratory,16.95
2025,33,ILI,0.56
2025,53,Broad Acute Respiratory,22.70
2026,27,COVID-19,0.08
2025,17,ILI,1.42
2024,31,Influenza,0.04
2025,44,Broad Acute Respiratory,9.57
2024,39,RSV,0.01
2024,35,RSV,0.03
2026,13,ILI,1.29
2026,2,ILI,2.70
2026,6,Influenza,0.85
2026,8,ILI,1.69
2025,8,ILI,3.34
2025,38,RSV,0.00
2024,31,Broad Acute Respiratory,8.25
2025,40,Broad Acute Respiratory,9.42
2025,40,COVID-19,0.36
2025,28,ILI,0.56
2026,2,COVID-19,1.36
2026,24,RSV,0.07
2025,29,Broad Acute Respiratory,6.78
2026,27,ILI,0.40
2025,35,ILI,1.08
2024,38,Influenza,0.08
2025,38,Influenza,0.05
2025,50,ILI,0.69
2025,44,ILI,0.47
2026,17,RSV,0.12
2025,3,RSV,0.64
2025,28,COVID-19,0.22
2025,50,Influenza,1.04
2025,23,ILI,0.29
2024,49,Broad Acute Respiratory,13.51
2026,17,ILI,0.95
2026,25,ILI,0.31
2026,26,RSV,0.02
2026,22,Broad Acute Respiratory,13.64
2025,49,ILI,0.43
2026,28,COVID-19,0.08
2024,51,Influenza,2.10
2025,29,ILI,0.50
2026,5,RSV,0.78
2026,20,Broad Acute Respiratory,8.85
2026,6,COVID-19,0.98
2026,27,RSV,0.01
2026,16,COVID-19,0.12
2025,39,Broad Acute Respiratory,9.18
2026,5,Broad Acute Respiratory,12.52
2025,50,RSV,0.53
2025,40,Influenza,0.05
2025,28,Broad Acute Respiratory,6.79
2025,52,RSV,0.66
2024,37,Broad Acute Respiratory,11.20
2026,28,COVID-19,0.05
2024,38,Broad Acute Respiratory,9.64
2024,40,RSV,0.04
2026,25,Influenza,0.04
2026,28,ILI,0.47
2025,28,Influenza,0.02
2025,3,COVID-19,1.23
2026,26,ILI,0.22
2026,26,Influenza,0.03
2024,40,Influenza,0.11
2025,37,COVID-19,0.76
2025,41,ILI,0.90
2025,4,Broad Acute Respiratory,19.70
2025,7,RSV,0.28
2025,17,Influenza,0.87
2025,33,Influenza,0.04
2026,23,Broad Acute Respiratory,13.19
2024,34,Broad Acute Respiratory,9.03
2025,2,Broad Acute Respiratory,18.17
2025,28,ILI,0.27
2025,2,RSV,1.09
2025,2,Influenza,5.18
2026,27,Influenza,0.06
2025,5,COVID-19,1.02
2025,23,Broad Acute Respiratory,12.73
2025,9,Influenza,3.11
2024,49,Broad Acute Respiratory,13.23
2025,20,ILI,1.09
2026,5,ILI,0.49
2026,23,COVID-19,0.05
2025,26,COVID-19,0.13
2025,39,ILI,0.37
2025,47,RSV,0.18
2025,9,Broad Acute Respiratory,14.34
2024,1,Influenza,5.56
2026,13,Influenza,0.92
2025,41,COVID-19,0.21
2024,31,ILI,0.67
2024,51,RSV,1.30
2025,50,COVID-19,0.76
2025,23,COVID-19,0.31
2026,15,COVID-19,0.10
2026,17,Influenza,0.27
2025,3,ILI,1.47
2025,35,Influenza,0.04
2026,18,RSV,0.04
2024,43,Broad Acute Respiratory,10.86
2024,50,RSV,0.93
2026,16,ILI,0.23
2024,51,ILI,2.93
2025,2,COVID-19,1.57
2024,51,Broad Acute Respiratory,16.09
2026,28,ILI,0.31
2026,15,RSV,0.32
2024,44,ILI,1.36
2024,49,RSV,0.78
2025,26,ILI,0.61
2025,3,ILI,4.26
2026,23,Broad Acute Respiratory,7.85
2025,23,Broad Acute Respiratory,9.46
2024,38,COVID-19,0.96
2025,34,Broad Acute Respiratory,8.41
2026,24,ILI,0.61
2025,39,RSV,0.01
2025,44,COVID-19,0.26
2024,44,Broad Acute Respiratory,11.07
2025,18,RSV,0.02
2026,2,RSV,0.51
2026,22,Influenza,0.05
2024,40,COVID-19,0.45
2026,6,ILI,2.09
2025,26,RSV,0.01
2025,29,Influenza,0.04
2025,2,ILI,1.24
2024,47,ILI,1.59
2026,18,Influenza,0.07
2026,16,Broad Acute Respiratory,9.71
2025,2,Broad Acute Respiratory,18.93
2025,3,Influenza,6.42
2025,40,Broad Acute Respiratory,13.05
2026,20,COVID-19,0.06
2024,1,COVID-19,1.38
2025,23,Influenza,0.07
2024,34,COVID-19,1.90
2025,35,COVID-19,0.65
2026,15,Influenza,0.25
2025,18,COVID-19,0.29
2026,15,RSV,0.25
2025,5,Broad Acute Respiratory,18.27
2026,13,Broad Acute Respiratory,10.69
2025,8,Influenza,4.49
2025,52,COVID-19,1.37
2026,21,Influenza,0.03
2025,38,ILI,1.15
2026,24,Influenza,0.01
2026,5,RSV,0.67
2025,35,Broad Acute Respiratory,10.70
2026,17,COVID-19,0.06
2026,20,RSV,0.04
2026,28,Influenza,0.02
2026,15,Influenza,0.56
2025,44,Influenza,0.09
2026,24,Influenza,0.02
2024,40,ILI,1.07
2025,34,Influenza,0.05
2026,28,Broad Acute Respiratory,5.22
2025,15,Broad Acute Respiratory,10.69
2025,20,Broad Acute Respiratory,9.77
2026,27,Influenza,0.03
2026,5,Influenza,1.44
2025,22,RSV,0.03
2026,25,RSV,0.01
2026,18,Broad Acute Respiratory,13.42
2026,15,COVID-19,0.09
2026,16,Influenza,0.40
2024,31,COVID-19,1.66
2026,19,Broad Acute Respiratory,9.93
2026,4,COVID-19,0.92
2025,7,COVID-19,1.18
2026,25,RSV,0.04
2025,39,ILI,0.98
2026,25,Broad Acute Respiratory,11.94
2025,21,ILI,0.37
2025,4,RSV,0.48
2026,21,ILI,0.83
2024,38,ILI,1.19
2025,34,ILI,0.79
2025,40,RSV,0.03
2024,49,COVID-19,0.70
2025,38,Broad Acute Respiratory,10.01
2025,3,COVID-19,1.45
2026,28,RSV,0.00
2025,20,RSV,0.04
2025,38,COVID-19,0.58
2025,8,Broad Acute Respiratory,16.15
2026,20,ILI,0.30
2026,19,ILI,1.05
2025,20,COVID-19,0.31
2025,2,RSV,0.80
2025,31,RSV,0.00
2025,4,Influenza,6.98
2025,39,COVID-19,0.41
2026,18,ILI,0.37
2026,20,Influenza,0.10
2025,33,COVID-19,0.45
2026,26,RSV,0.01
2026,27,RSV,0.00
2026,11,ILI,1.54
2025,47,Broad Acute Respiratory,10.66
2024,35,COVID-19,1.71
2026,8,COVID-19,0.55
2025,22,ILI,1.06
2024,40,Broad Acute Respiratory,12.83
2026,8,Influenza,1.43
2025,4,COVID-19,1.36
2026,26,Broad Acute Respiratory,6.33
2026,19,Influenza,0.18
2024,43,Influenza,0.11
2026,26,Broad Acute Respiratory,11.44
2026,6,Influenza,1.72
2024,50,ILI,2.24
2026,11,COVID-19,0.25
2025,17,RSV,0.05
2025,2,ILI,3.94
2026,24,ILI,0.56
2025,18,Broad Acute Respiratory,10.64
2026,17,Broad Acute Respiratory,9.51
2024,47,RSV,0.45
2026,26,COVID-19,0.06
2026,19,Influenza,0.08
2025,39,COVID-19,0.55
2026,9,RSV,1.03
2025,39,Influenza,0.05
2026,15,Broad Acute Respiratory,9.57
2026,27,COVID-19,0.05
2024,37,RSV,0.02
2026,18,RSV,0.05
2025,52,Influenza,8.93
2025,18,Influenza,0.46
2026,24,RSV,0.02
2025,29,RSV,0.00
2024,34,Influenza,0.06
2025,13,COVID-19,0.80
2025,13,Broad Acute Respiratory,12.41
2025,13,ILI,2.00
2026,21,ILI,0.30
2024,50,COVID-19,0.65
2026,26,COVID-19,0.03
2026,6,COVID-19,0.91
2025,23,RSV,0.02
2026,19,RSV,0.09
2024,37,COVID-19,1.48
2025,47,ILI,1.22
2024,49,ILI,0.43
2026,25,Broad Acute Respiratory,7.31
2026,24,COVID-19,0.04
2026,28,RSV,0.00
2026,25,COVID-19,0.07
2024,37,Broad Acute Respiratory,13.52
2024,34,RSV,0.00
2026,24,Broad Acute Respiratory,11.64
2026,16,RSV,0.14
2024,43,ILI,0.30
2025,28,COVID-19,0.19
2025,3,Broad Acute Respiratory,19.35
2025,13,Influenza,2.10
2025,2,COVID-19,1.32
2025,48,Influenza,0.80
2026,6,Broad Acute Respiratory,13.58
2026,5,Broad Acute Respiratory,15.58
2024,34,ILI,0.97
2024,1,ILI,4.22
2026,28,Broad Acute Respiratory,7.40
2024,37,COVID-19,1.74
2024,50,Influenza,1.54
2024,31,RSV,0.00
2026,27,ILI,0.55
2025,31,Broad Acute Respiratory,6.74
2026,18,ILI,1.13
2025,5,RSV,0.40
2026,6,ILI,0.55
2024,35,Influenza,0.08
2025,18,ILI,1.03
2026,2,Broad Acute Respiratory,14.08
2026,11,Influenza,1.66
2026,6,RSV,0.90
2025,29,COVID-19,0.26
2025,13,RSV,0.12
2024,49,Influenza,0.29
2025,40,COVID-19,0.30
2025,7,Broad Acute Respiratory,17.39
2025,52,ILI,4.77
2026,16,COVID-19,0.15
2025,8,COVID-19,1.17
2025,41,RSV,0.00
2025,50,Broad Acute Respiratory,14.82
2026,21,Broad Acute Respiratory,8.97
2026,11,RSV,0.55
2025,42,COVID-19,0.25
2026,5,COVID-19,0.84
2026,20,COVID-19,0.13
2026,8,RSV,0.75
2026,13,RSV,0.32
2026,11,Broad Acute Respiratory,12.24
2025,28,Influenza,0.03
2025,39,Broad Acute Respiratory,13.03
2026,21,Influenza,0.10
2025,40,ILI,0.43
2026,20,RSV,0.07
2026,2,ILI,0.95
2026,19,RSV,0.20
2026,25,Influenza,0.04
2026,20,Broad Acute Respiratory,14.05
2026,23,Influenza,0.10
2026,2,Influenza,2.79
2026,18,COVID-19,0.05
2026,15,Broad Acute Respiratory,13.67
2025,19,Influenza,0.46
2025,26,Influenza,0.06
2026,9,COVID-19,0.74
2024,41,ILI,0.38
2026,24,ILI,0.32
2025,28,RSV,0.02
2026,6,Broad Acute Respiratory,16.40
2025,23,ILI,0.88
2026,21,COVID-19,0.05
2026,15,ILI,1.01
2025,7,ILI,3.50
2025,41,Influenza,0.09
2026,27,Broad Acute Respiratory,11.41
2026,5,COVID-19,1.10
2025,33,RSV,0.00
2025,5,ILI,3.57
2024,37,RSV,0.07
2024,1,RSV,1.23
2025,9,RSV,0.30
2024,1,COVID-19,1.70
2024,52,Broad Acute Respiratory,21.51
2024,43,Broad Acute Respiratory,12.35
2025,42,Influenza,0.08
2025,42,ILI,1.12
2026,4,ILI,0.59
2024,38,Influenza,0.02
2024,39,COVID-19,0.56
2025,51,Influenza,4.95
2025,37,COVID-19,0.91
2026,4,RSV,0.61
2025,51,Influenza,2.51
2024,40,RSV,0.02
2025,9,ILI,0.88
2025,22,Influenza,0.20
2024,41,RSV,0.04
2026,3,ILI,0.72
2024,1,ILI,1.53
2026,23,ILI,0.68
2024,1,Influenza,4.06
2025,44,RSV,0.07
2026,2,COVID-19,1.58
2025,43,Influenza,0.02
2024,51,Broad Acute Respiratory,17.00
2025,9,Broad Acute Respiratory,16.10
2024,52,COVID-19,1.70
2025,3,Broad Acute Respiratory,19.87
2025,16,Influenza,1.19
2025,36,RSV,0.03
2025,20,RSV,0.10
2025,53,COVID-19,1.73
2025,15,COVID-19,0.48
2024,51,RSV,1.65
2026,3,Influenza,2.05
2026,18,ILI,0.90
2025,51,RSV,0.51
2024,39,ILI,0.28
2025,12,ILI,2.04
2024,47,ILI,0.40
2025,5,Influenza,4.75
2024,35,Broad Acute Respiratory,11.52
2024,52,RSV,1.72
2025,9,RSV,0.21
2025,20,ILI,0.48
2025,26,Influenza,0.08
2025,19,ILI,0.33
2024,35,ILI,0.36
2024,41,Broad Acute Respiratory,10.14
2025,21,RSV,0.02
2024,35,RSV,0.05
2026,2,RSV,0.58
2025,22,Broad Acute Respiratory,9.67
2025,21,COVID-19,0.26
2025,42,COVID-19,0.38
2025,3,Influenza,4.06
2024,51,COVID-19,1.07
2025,21,Broad Acute Respiratory,12.61
2024,44,COVID-19,0.50
2025,19,ILI,1.20
2024,39,Broad Acute Respiratory,9.35
2025,34,Influenza,0.06
2025,19,RSV,0.07
2024,47,COVID-19,0.56
2025,6,Broad Acute Respiratory,17.91
2024,39,Influenza,0.05
2025,32,ILI,0.11
2025,22,COVID-19,0.19
2025,30,COVID-19,0.30
2025,42,Broad Acute Respiratory,13.56
2025,19,Influenza,0.16
2024,52,Influenza,3.60
2025,25,ILI,0.71
2025,30,Influenza,0.07
2025,5,RSV,0.65
2024,52,ILI,1.16
2025,27,COVID-19,0.14
2015,40,ILI,3.63
2015,41,ILI,3.87
2015,42,ILI,3.96
2015,43,ILI,4.01
2015,44,ILI,4.14
2015,45,ILI,4.74
2015,46,ILI,4.40
2015,47,ILI,4.80
2015,48,ILI,5.17
2015,49,ILI,5.32
2015,50,ILI,5.76
2015,51,ILI,6.41
2015,52,ILI,6.52
null,53,ILI,6.18
2016,1,ILI,6.00
2016,2,ILI,5.79
2016,3,ILI,5.33
2016,4,ILI,5.69
2016,5,ILI,6.32
2016,6,ILI,7.03
2016,7,ILI,7.54
2016,8,ILI,7.43
2016,9,ILI,7.96
2016,10,ILI,6.56
2016,11,ILI,5.86
2016,12,ILI,5.13
2016,13,ILI,5.20
2016,14,ILI,4.34
2016,15,ILI,4.17
2016,16,ILI,3.33
2016,17,ILI,3.21
2016,18,ILI,3.03
2016,19,ILI,3.84
2016,20,ILI,3.18
2016,21,ILI,2.90
2016,22,ILI,2.72
2016,23,ILI,2.74
2016,24,ILI,2.46
2016,25,ILI,2.94
2016,26,ILI,3.00
2016,27,ILI,2.88
2016,28,ILI,2.25
2016,29,ILI,2.46
2016,30,ILI,2.37
2016,31,ILI,1.98
2016,32,ILI,1.79
2016,33,ILI,1.93
2016,34,ILI,2.49
2016,35,ILI,2.13
2016,36,ILI,3.40
2016,37,ILI,3.63
2016,38,ILI,3.20
2016,39,ILI,4.08
2016,40,ILI,3.17
2016,41,ILI,3.03
2016,42,ILI,3.84
2016,43,ILI,3.98
2016,44,ILI,4.78
2016,45,ILI,4.60
2016,46,ILI,4.68
2016,47,ILI,5.20
2016,48,ILI,5.03
2016,49,ILI,5.21
2016,50,ILI,6.09
2016,51,ILI,5.26
2016,52,ILI,5.99
null,53,ILI,5.88
2017,1,ILI,5.79
2017,2,ILI,5.06
2017,3,ILI,4.82
2017,4,ILI,5.48
2017,5,ILI,5.94
2017,6,ILI,6.97
2017,7,ILI,8.43
2017,8,ILI,7.95
2017,9,ILI,6.83
2017,10,ILI,6.96
2017,11,ILI,6.59
2017,12,ILI,6.15
2017,13,ILI,5.82
2017,14,ILI,5.03
2017,15,ILI,3.68
2017,16,ILI,3.66
2017,17,ILI,3.56
2017,18,ILI,3.79
2017,19,ILI,4.42
2017,20,ILI,3.83
2017,21,ILI,4.30
2017,22,ILI,3.87
2017,23,ILI,3.10
2017,24,ILI,2.61
2017,25,ILI,2.58
2017,26,ILI,2.76
2017,27,ILI,2.06
2017,28,ILI,2.17
2017,29,ILI,1.78
2017,30,ILI,1.63
2017,31,ILI,1.67
2017,32,ILI,1.94
2017,33,ILI,1.73
2017,34,ILI,2.02
2017,35,ILI,2.24
2017,36,ILI,2.53
2017,37,ILI,3.70
2017,38,ILI,3.89
2017,39,ILI,3.42
2017,40,ILI,2.94
2017,41,ILI,3.11
2017,42,ILI,1.27
2017,43,ILI,1.67
2017,44,ILI,1.51
2017,45,ILI,2.71
2017,46,ILI,2.79
2017,47,ILI,2.36
2017,48,ILI,2.62
2017,49,ILI,2.39
2017,50,ILI,3.14
2017,51,ILI,3.98
2017,52,ILI,5.50
null,53,ILI,3.84
2017,1,ILI,2.38
2018,2,ILI,3.56
2018,3,ILI,3.34
2018,4,ILI,3.24
2018,5,ILI,5.47
2018,6,ILI,5.58
2018,7,ILI,3.55
2018,8,ILI,3.10
2018,9,ILI,2.20
2018,10,ILI,2.11
2018,11,ILI,2.52
2018,12,ILI,2.28
2018,13,ILI,1.95
2018,14,ILI,1.94
2018,15,ILI,1.68
2018,16,ILI,1.49
2018,17,ILI,2.02
2018,18,ILI,1.73
2018,19,ILI,1.63
2018,20,ILI,1.55
2018,21,ILI,1.81
2018,22,ILI,1.52
2018,23,ILI,1.36
2018,24,ILI,0.80
2018,25,ILI,0.87
2018,26,ILI,0.73
2018,27,ILI,0.55
2018,28,ILI,0.71
2018,29,ILI,0.49
2018,30,ILI,0.49
2018,31,ILI,0.59
2018,32,ILI,0.56
2018,33,ILI,0.51
2018,34,ILI,0.61
2018,35,ILI,0.85
2018,36,ILI,0.80
2018,37,ILI,1.78
2018,38,ILI,1.80
2018,39,ILI,1.42
2018,40,ILI,1.23
2018,41,ILI,1.21
2018,42,ILI,1.66
2018,43,ILI,1.50
2018,44,ILI,1.98
2018,45,ILI,1.83
2018,46,ILI,1.79
2018,47,ILI,2.26
2018,48,ILI,2.24
2018,49,ILI,2.68
2018,50,ILI,2.99
2018,51,ILI,2.54
2018,52,ILI,3.23
null,53,ILI,2.78
2018,1,ILI,2.40
2019,2,ILI,2.22
2019,3,ILI,2.07
2019,4,ILI,2.37
2019,5,ILI,2.33
2019,6,ILI,1.18
2019,7,ILI,1.91
2019,8,ILI,2.08
2019,9,ILI,1.82
2019,10,ILI,2.02
2019,11,ILI,2.72
2019,12,ILI,2.23
2019,13,ILI,2.44
2019,14,ILI,2.66
2019,15,ILI,1.95
2019,16,ILI,2.18
2019,17,ILI,1.32
2019,18,ILI,1.39
2019,19,ILI,1.90
2019,20,ILI,2.16
2019,21,ILI,1.63
2019,22,ILI,1.89
2019,23,ILI,1.59
2019,24,ILI,1.35
2019,25,ILI,1.31
2019,26,ILI,1.33
2019,27,ILI,1.04
2019,28,ILI,0.73
2019,29,ILI,1.03
2019,30,ILI,0.57
2019,31,ILI,0.77
2019,32,ILI,0.87
2019,33,ILI,0.57
2019,34,ILI,0.32
2019,35,ILI,0.82
2019,36,ILI,1.17
2019,37,ILI,2.20
2019,38,ILI,2.48
2019,39,ILI,1.72
2019,40,ILI,1.66
2019,41,ILI,1.57
2019,42,ILI,1.89
2019,43,ILI,1.72
2019,44,ILI,1.72
2019,45,ILI,1.98
2019,46,ILI,1.91
2019,47,ILI,1.86
2019,48,ILI,2.26
2019,49,ILI,2.86
2019,50,ILI,3.46
2019,51,ILI,3.60
2019,52,ILI,5.82
null,53,ILI,4.85
2019,1,ILI,3.93
2020,2,ILI,3.01
2020,3,ILI,3.26
2020,4,ILI,3.51
2020,5,ILI,4.27
2020,6,ILI,3.74
2020,7,ILI,4.83
2020,8,ILI,3.34
2020,9,ILI,2.81
2020,10,ILI,3.73
2020,11,ILI,4.24
2020,12,ILI,4.82
2020,13,ILI,4.00
2020,14,ILI,1.97
2020,15,ILI,1.19
2020,16,ILI,1.06
2020,17,ILI,0.73
2020,18,ILI,0.45
2020,19,ILI,0.17
2020,20,ILI,0.32
2020,21,ILI,0.12
2020,22,ILI,0.28
2020,23,ILI,0.16
2020,24,ILI,0.06
2020,25,ILI,0.04
2020,26,ILI,0.13
2020,27,ILI,0.17
2020,28,ILI,0.29
2020,29,ILI,0.42
2020,30,ILI,0.31
2020,31,ILI,0.43
2020,32,ILI,0.49
2020,33,ILI,0.19
2020,34,ILI,0.43
2020,35,ILI,0.31
2020,36,ILI,0.19
2020,37,ILI,0.30
2020,38,ILI,0.33
2020,39,ILI,0.53
2020,40,ILI,0.50
2020,41,ILI,0.66
2020,42,ILI,0.35
2020,43,ILI,0.46
2020,44,ILI,0.56
2020,45,ILI,0.64
2020,46,ILI,0.74
2020,47,ILI,0.72
2020,48,ILI,0.48
2020,49,ILI,0.47
2020,50,ILI,0.34
2020,51,ILI,0.21
